tmc_code,measurement_tstamp,speed,historical_average_speed,reference_speed,travel_time_minutes,data_density,speed_norm
116-04236,2/17/2019 4:00,58.12,65,71,0.62,C,6.88
116-04236,2/17/2019 5:00,63.94,66,71,0.56,B,2.06
116-04236,2/17/2019 6:00,64.39,69,71,0.56,C,4.61
116-04236,2/17/2019 7:00,69.26,71,71,0.52,C,1.74
116-04236,2/17/2019 8:00,63.69,70,71,0.56,C,6.31
116-04236,2/17/2019 9:00,64.71,69,71,0.56,C,4.29
116-04236,2/17/2019 10:00,65.29,68,71,0.55,C,2.71
116-04236,2/17/2019 11:00,65.66,68,71,0.55,C,2.34
116-04236,2/17/2019 12:00,65.5,66,71,0.55,C,0.5
116-04236,2/17/2019 13:00,61.71,68,71,0.58,C,6.29
116-04236,2/17/2019 14:00,64.61,61,71,0.56,C,-3.61
116-04236,2/17/2019 15:00,63.47,69,71,0.57,C,5.53
116-04236,2/17/2019 16:00,59.69,70,71,0.6,B,10.31
116-04236,2/17/2019 17:00,41.12,70,71,0.87,C,28.88
116-04236,2/17/2019 18:00,34,70,71,1.06,B,36.0
116-04236,2/17/2019 19:00,24.72,68,71,1.45,B,43.28
116-04236,2/17/2019 20:00,31.11,69,71,1.16,C,37.89
116-04236,2/17/2019 21:00,41.21,69,71,0.87,B,27.79
116-04236,2/17/2019 22:00,41.99,67,71,0.86,B,25.01
116-04236,2/17/2019 23:00,49.9,64,71,0.72,B,14.1
116-04237,2/17/2019 0:00,25.93,59,67,4.4,B,33.07
116-04237,2/17/2019 1:00,46.41,55,67,2.46,C,8.59
116-04237,2/17/2019 2:00,32.72,51,67,3.49,B,18.28
116-04237,2/17/2019 3:00,39.99,50,67,2.85,B,10.01
116-04237,2/17/2019 4:00,45.63,53,67,2.5,C,7.37
116-04237,2/17/2019 5:00,44.31,58,67,2.58,B,13.69
116-04237,2/17/2019 6:00,51.22,60,67,2.23,C,8.78
116-04237,2/17/2019 7:00,58,63,67,1.97,C,5.0
116-04237,2/17/2019 8:00,49.12,62,67,2.32,C,12.88
116-04237,2/17/2019 9:00,50.15,61,67,2.28,C,10.85
116-04237,2/17/2019 10:00,55.11,61,67,2.07,C,5.89
116-04237,2/17/2019 11:00,57.14,56,67,2,C,-1.14
116-04237,2/17/2019 12:00,53.63,61,67,2.13,C,7.37
116-04237,2/17/2019 13:00,49.72,61,67,2.3,C,11.28
116-04237,2/17/2019 14:00,54.32,60,67,2.1,C,5.68
116-04237,2/17/2019 15:00,55.03,62,67,2.07,C,6.97
116-04237,2/17/2019 16:00,43.93,64,67,2.6,C,20.07
116-04237,2/17/2019 17:00,32.07,65,67,3.56,C,32.93
116-04237,2/17/2019 18:00,11.72,64,67,9.74,C,52.28
116-04237,2/17/2019 19:00,9.48,63,67,12.05,C,53.52
116-04237,2/17/2019 20:00,17.61,62,67,6.48,C,44.39
116-04237,2/17/2019 21:00,33.62,59,67,3.4,C,25.38
116-04237,2/17/2019 22:00,33.82,56,67,3.38,B,22.18
116-04237,2/17/2019 23:00,42.18,50,67,2.71,B,7.82
116-04234,2/17/2019 0:00,70.08,65,71,0.71,A,-5.08
116-04234,2/17/2019 1:00,61.87,64,71,0.81,B,2.13
116-04234,2/17/2019 2:00,60.49,65,71,0.83,B,4.51
116-04234,2/17/2019 3:00,54.41,64,71,0.92,B,9.59
116-04234,2/17/2019 4:00,59.07,66,71,0.85,B,6.93
116-04234,2/17/2019 5:00,64.93,67,71,0.77,B,2.07
116-04234,2/17/2019 6:00,64.25,70,71,0.78,C,5.75
116-04234,2/17/2019 7:00,71.49,71,71,0.7,C,-0.49
116-04234,2/17/2019 8:00,66.36,71,71,0.76,C,4.64
116-04234,2/17/2019 9:00,63.28,70,71,0.79,C,6.72
116-04234,2/17/2019 10:00,67.14,70,71,0.75,C,2.86
116-04234,2/17/2019 11:00,68.43,70,71,0.73,C,1.57
116-04234,2/17/2019 12:00,65.12,70,71,0.77,C,4.88
116-04234,2/17/2019 13:00,65.9,71,71,0.76,C,5.1
116-04234,2/17/2019 14:00,66.96,70,71,0.75,C,3.04
116-04234,2/17/2019 15:00,64.79,70,71,0.77,C,5.21
116-04234,2/17/2019 16:00,62.54,71,71,0.8,B,8.46
116-04234,2/17/2019 17:00,40.67,72,71,1.23,C,31.33
116-04234,2/17/2019 18:00,38.1,71,71,1.31,B,32.9
116-04234,2/17/2019 19:00,23.95,71,71,2.09,B,47.05
116-04234,2/17/2019 20:00,32.51,70,71,1.54,C,37.49
116-04234,2/17/2019 21:00,39.9,69,71,1.26,B,29.1
116-04234,2/17/2019 22:00,41.85,67,71,1.2,B,25.15
116-04234,2/17/2019 23:00,34.49,66,71,1.45,A,31.51
116-04235,2/17/2019 0:00,65.14,63,71,0.33,B,-2.14
116-04235,2/17/2019 1:00,60.8,63,71,0.36,B,2.2
116-04235,2/17/2019 2:00,53.78,63,71,0.41,B,9.22
116-04235,2/17/2019 3:00,58.84,62,71,0.37,B,3.16
116-04235,2/17/2019 4:00,58.05,65,71,0.38,B,6.95
116-04235,2/17/2019 5:00,63.77,66,71,0.34,B,2.23
116-04235,2/17/2019 6:00,64.05,69,71,0.34,C,4.95
116-04235,2/17/2019 7:00,69.71,70,71,0.31,C,0.29
116-04235,2/17/2019 8:00,63.2,70,71,0.35,C,6.8
116-04235,2/17/2019 9:00,64.42,69,71,0.34,C,4.58
116-04235,2/17/2019 10:00,64.54,68,71,0.34,C,3.46
116-04235,2/17/2019 11:00,65.07,68,71,0.34,C,2.93
116-04235,2/17/2019 12:00,64.27,68,71,0.34,C,3.73
116-04235,2/17/2019 13:00,61.61,68,71,0.35,C,6.39
116-04235,2/17/2019 14:00,65,66,71,0.34,C,1.0
116-04235,2/17/2019 15:00,66.04,69,71,0.33,C,2.96
116-04235,2/17/2019 16:00,59.54,69,71,0.37,B,9.46
116-04235,2/17/2019 17:00,40.18,70,71,0.54,C,29.82
116-04235,2/17/2019 18:00,36.37,70,71,0.6,B,33.63
116-04235,2/17/2019 19:00,25.47,70,71,0.86,B,44.53
116-04235,2/17/2019 20:00,32.54,68,71,0.67,C,35.46
116-04235,2/17/2019 21:00,32.65,68,71,0.67,B,35.35
116-04235,2/17/2019 22:00,31.99,66,71,0.68,B,34.01
116-04235,2/17/2019 23:00,41,65,71,0.53,B,24.0
116-04238,2/17/2019 0:00,48.43,58,63,2.85,B,9.57
116-04238,2/17/2019 1:00,42.34,53,63,3.26,C,10.66
116-04238,2/17/2019 2:00,35.66,50,63,3.87,B,14.34
116-04238,2/17/2019 3:00,37.42,49,63,3.69,B,11.58
116-04238,2/17/2019 4:00,43.68,51,63,3.16,C,7.32
116-04238,2/17/2019 5:00,43.29,55,63,3.19,B,11.71
116-04238,2/17/2019 6:00,51.84,58,63,2.66,C,6.16
116-04238,2/17/2019 7:00,61.17,60,63,2.25,C,-1.17
116-04238,2/17/2019 8:00,49.09,59,63,2.81,C,9.91
116-04238,2/17/2019 9:00,49.71,58,63,2.77,C,8.29
116-04238,2/17/2019 10:00,55.44,57,63,2.49,C,1.56
116-04238,2/17/2019 11:00,57.34,57,63,2.4,C,-0.34
116-04238,2/17/2019 12:00,54.13,57,63,2.55,C,2.87
116-04238,2/17/2019 13:00,51,56,63,2.7,C,5.0
116-04238,2/17/2019 14:00,52.69,54,63,2.62,C,1.31
116-04238,2/17/2019 15:00,53.34,57,63,2.59,C,3.66
116-04238,2/17/2019 16:00,44.46,60,63,3.1,C,15.54
116-04238,2/17/2019 17:00,39.1,61,63,3.53,C,21.9
116-04238,2/17/2019 18:00,14.74,61,63,9.35,C,46.26
116-04238,2/17/2019 19:00,21,60,63,6.57,C,39.0
116-04238,2/17/2019 20:00,26.66,57,63,5.17,C,30.34
116-04238,2/17/2019 21:00,34.91,51,63,3.95,C,16.09
116-04238,2/17/2019 22:00,34.78,48,63,3.96,C,13.22
116-04238,2/17/2019 23:00,39.2,45,63,3.52,C,5.8
116-04239,2/17/2019 0:00,44.15,61,67,0.56,B,16.85
116-04239,2/17/2019 1:00,48.32,54,67,0.51,B,5.68
116-04239,2/17/2019 2:00,37.51,51,67,0.66,B,13.49
116-04239,2/17/2019 3:00,39.78,52,67,0.62,B,12.22
116-04239,2/17/2019 4:00,48.77,51,67,0.51,B,2.23
116-04239,2/17/2019 5:00,43.46,59,67,0.57,B,15.54
116-04239,2/17/2019 6:00,54.16,60,67,0.46,C,5.84
116-04239,2/17/2019 7:00,58.49,64,67,0.42,C,5.51
116-04239,2/17/2019 8:00,55.64,63,67,0.44,C,7.36
116-04239,2/17/2019 9:00,53.4,62,67,0.46,C,8.6
116-04239,2/17/2019 10:00,58.74,61,67,0.42,C,2.26
116-04239,2/17/2019 11:00,61,62,67,0.41,C,1.0
116-04239,2/17/2019 12:00,58.95,63,67,0.42,C,4.05
116-04239,2/17/2019 13:00,53.96,62,67,0.46,C,8.04
116-04239,2/17/2019 14:00,55.79,60,67,0.44,C,4.21
116-04239,2/17/2019 15:00,59.3,62,67,0.42,C,2.7
116-04239,2/17/2019 16:00,50.8,63,67,0.49,C,12.2
116-04239,2/17/2019 17:00,43.1,65,67,0.57,C,21.9
116-04239,2/17/2019 18:00,36.59,61,67,0.68,B,24.41
116-04239,2/17/2019 19:00,27.33,65,67,0.91,B,37.67
116-04239,2/17/2019 20:00,12.92,57,67,1.91,B,44.08
116-04239,2/17/2019 21:00,47.1,49,67,0.53,B,1.9
116-04239,2/17/2019 22:00,34.01,54,67,0.73,A,19.99
116-04239,2/17/2019 23:00,42.99,53,67,0.58,B,10.01
116P04713,2/17/2019 0:00,55.88,67,76,0.56,A,11.12
116P04713,2/17/2019 1:00,64.91,66,76,0.48,B,1.09
116P04713,2/17/2019 2:00,57.15,61,76,0.55,A,3.85
116P04713,2/17/2019 3:00,59.87,65,76,0.52,B,5.13
116P04713,2/17/2019 4:00,61.74,66,76,0.51,A,4.26
116P04713,2/17/2019 5:00,63.67,69,76,0.49,B,5.33
116P04713,2/17/2019 6:00,61.39,72,76,0.51,A,10.61
116P04713,2/17/2019 7:00,59.98,74,76,0.52,C,14.02
116P04713,2/17/2019 8:00,63.71,74,76,0.49,B,10.29
116P04713,2/17/2019 9:00,65.47,74,76,0.48,C,8.53
116P04713,2/17/2019 10:00,66.31,74,76,0.47,B,7.69
116P04713,2/17/2019 11:00,70.91,74,76,0.44,C,3.09
116P04713,2/17/2019 12:00,71.22,74,76,0.44,C,2.78
116P04713,2/17/2019 13:00,68.9,74,76,0.45,C,5.1
116P04713,2/17/2019 14:00,66.35,74,76,0.47,C,7.65
116P04713,2/17/2019 15:00,69.28,74,76,0.45,C,4.72
116P04713,2/17/2019 16:00,67.69,75,76,0.46,B,7.31
116P04713,2/17/2019 17:00,66.74,75,76,0.47,B,8.26
116P04713,2/17/2019 18:00,67.21,73,76,0.47,B,5.79
116P04713,2/17/2019 19:00,57.02,74,76,0.55,B,16.98
116P04713,2/17/2019 20:00,60.57,72,76,0.52,A,11.43
116P04713,2/17/2019 21:00,63.89,70,76,0.49,B,6.11
116P04713,2/17/2019 22:00,63.3,69,76,0.49,B,5.7
116P04713,2/17/2019 23:00,65.73,69,76,0.48,A,3.27
116P04712,2/17/2019 0:00,53.96,66,76,0.43,A,12.04
116P04712,2/17/2019 1:00,64.19,68,76,0.36,B,3.81
116P04712,2/17/2019 2:00,55.65,66,76,0.42,A,10.35
116P04712,2/17/2019 3:00,59.54,64,76,0.39,B,4.46
116P04712,2/17/2019 4:00,70.29,66,76,0.33,A,-4.29
116P04712,2/17/2019 5:00,59.91,69,76,0.39,B,9.09
116P04712,2/17/2019 6:00,63.76,73,76,0.36,B,9.24
116P04712,2/17/2019 7:00,62.94,75,76,0.37,B,12.06
116P04712,2/17/2019 8:00,69.48,74,76,0.33,B,4.52
116P04712,2/17/2019 9:00,64.85,74,76,0.36,B,9.15
116P04712,2/17/2019 10:00,64,74,76,0.36,B,10.0
116P04712,2/17/2019 11:00,68.65,74,76,0.34,B,5.35
116P04712,2/17/2019 12:00,67.63,75,76,0.34,B,7.37
116P04712,2/17/2019 13:00,67.61,74,76,0.34,C,6.39
116P04712,2/17/2019 14:00,64.2,75,76,0.36,B,10.8
116P04712,2/17/2019 15:00,68.14,75,76,0.34,B,6.86
116P04712,2/17/2019 16:00,48.2,75,76,0.48,B,26.8
116P04712,2/17/2019 17:00,65.13,75,76,0.36,B,9.87
116P04712,2/17/2019 18:00,66.55,72,76,0.35,B,5.45
116P04712,2/17/2019 19:00,62.92,73,76,0.37,A,10.08
116P04712,2/17/2019 20:00,59.33,71,76,0.39,B,11.67
116P04712,2/17/2019 21:00,60.61,70,76,0.38,A,9.39
116P04712,2/17/2019 22:00,59.5,71,76,0.39,A,11.5
116P04712,2/17/2019 23:00,65.93,67,76,0.35,A,1.07
116+04740,2/17/2019 0:00,54.51,52,58,1.52,A,-2.51
116+04740,2/17/2019 1:00,57.67,48,58,1.44,B,-9.67
116+04740,2/17/2019 2:00,54.14,51,58,1.53,B,-3.14
116+04740,2/17/2019 3:00,50.83,52,58,1.63,B,1.17
116+04740,2/17/2019 4:00,51.92,52,58,1.6,A,0.08
116+04740,2/17/2019 5:00,54.35,52,58,1.53,C,-2.35
116+04740,2/17/2019 6:00,58.82,41,58,1.41,A,-17.82
116+04740,2/17/2019 7:00,57.34,57,58,1.45,C,-0.34
116+04740,2/17/2019 8:00,58.26,59,58,1.43,C,0.74
116+04740,2/17/2019 9:00,59.85,59,58,1.39,C,-0.85
116+04740,2/17/2019 10:00,61.53,57,58,1.35,C,-4.53
116+04740,2/17/2019 11:00,59.58,54,58,1.39,C,-5.58
116+04740,2/17/2019 12:00,59.32,51,58,1.4,C,-8.32
116+04740,2/17/2019 13:00,59.54,51,58,1.39,C,-8.54
116+04740,2/17/2019 14:00,57.67,49,58,1.44,C,-8.67
116+04740,2/17/2019 15:00,56.62,51,58,1.47,C,-5.62
116+04740,2/17/2019 16:00,49.45,51,58,1.68,C,1.55
116+04740,2/17/2019 17:00,36.27,53,58,2.29,C,16.73
116+04740,2/17/2019 18:00,29.22,56,58,2.84,C,26.78
116+04740,2/17/2019 19:00,23.95,54,58,3.47,C,30.05
116+04740,2/17/2019 20:00,21.89,55,58,3.79,C,33.11
116+04740,2/17/2019 21:00,20.27,54,58,4.1,C,33.73
116+04740,2/17/2019 22:00,46.77,45,58,1.78,B,-1.77
116+04740,2/17/2019 23:00,47.44,51,58,1.75,C,3.56
116+04741,2/17/2019 0:00,56.97,50,54,1.07,A,-6.97
116+04741,2/17/2019 1:00,55.67,46,54,1.1,B,-9.67
116+04741,2/17/2019 2:00,48.66,47,54,1.26,B,-1.66
116+04741,2/17/2019 3:00,49.34,50,54,1.24,B,0.66
116+04741,2/17/2019 4:00,50.3,48,54,1.22,B,-2.3
116+04741,2/17/2019 5:00,50.55,49,54,1.21,C,-1.55
116+04741,2/17/2019 6:00,49.83,52,54,1.23,B,2.17
116+04741,2/17/2019 7:00,56.35,54,54,1.09,C,-2.35
116+04741,2/17/2019 8:00,55.67,55,54,1.1,C,-0.67
116+04741,2/17/2019 9:00,56.67,55,54,1.08,C,-1.67
116+04741,2/17/2019 10:00,58.79,54,54,1.04,C,-4.79
116+04741,2/17/2019 11:00,57.65,53,54,1.06,C,-4.65
116+04741,2/17/2019 12:00,55.53,53,54,1.1,C,-2.53
116+04741,2/17/2019 13:00,56.29,50,54,1.09,C,-6.29
116+04741,2/17/2019 14:00,55.13,52,54,1.11,C,-3.13
116+04741,2/17/2019 15:00,52.59,51,54,1.16,C,-1.59
116+04741,2/17/2019 16:00,45.84,52,54,1.33,C,6.16
116+04741,2/17/2019 17:00,40.79,50,54,1.5,C,9.21
116+04741,2/17/2019 18:00,31.57,53,54,1.94,C,21.43
116+04741,2/17/2019 19:00,30.96,53,54,1.97,C,22.04
116+04741,2/17/2019 20:00,36.24,52,54,1.69,C,15.76
116+04741,2/17/2019 21:00,33.78,53,54,1.81,B,19.22
116+04741,2/17/2019 22:00,45.96,47,54,1.33,B,1.04
116+04741,2/17/2019 23:00,43.12,33,54,1.42,B,-10.12
116+04742,2/17/2019 0:00,50.83,46,60,2.3,B,-4.83
116+04742,2/17/2019 1:00,57.4,42,60,2.04,B,-15.4
116+04742,2/17/2019 2:00,45.48,43,60,2.57,B,-2.48
116+04742,2/17/2019 3:00,38.63,50,60,3.03,C,11.37
116+04742,2/17/2019 4:00,39.58,49,60,2.95,B,9.42
116+04742,2/17/2019 5:00,42.42,49,60,2.76,C,6.58
116+04742,2/17/2019 6:00,44.85,53,60,2.61,B,8.15
116+04742,2/17/2019 7:00,46.51,55,60,2.51,C,8.49
116+04742,2/17/2019 8:00,48.25,55,60,2.42,C,6.75
116+04742,2/17/2019 9:00,47.51,55,60,2.46,C,7.49
116+04742,2/17/2019 10:00,58.68,53,60,1.99,C,-5.68
116+04742,2/17/2019 11:00,54.56,51,60,2.14,C,-3.56
116+04742,2/17/2019 12:00,49.03,50,60,2.38,C,0.97
116+04742,2/17/2019 13:00,54.7,45,60,2.14,C,-9.7
116+04742,2/17/2019 14:00,52.2,46,60,2.24,C,-6.2
116+04742,2/17/2019 15:00,48.53,45,60,2.41,C,-3.53
116+04742,2/17/2019 16:00,44.21,49,60,2.64,C,4.79
116+04742,2/17/2019 17:00,39.39,46,60,2.97,C,6.61
116+04742,2/17/2019 18:00,29.65,49,60,3.94,C,19.35
116+04742,2/17/2019 19:00,27.62,52,60,4.23,C,24.38
116+04742,2/17/2019 20:00,33.35,51,60,3.51,C,17.65
116+04742,2/17/2019 21:00,29.52,53,60,3.96,C,23.48
116+04742,2/17/2019 22:00,37.66,53,60,3.1,B,15.34
116+04742,2/17/2019 23:00,41.26,51,60,2.83,C,9.74
116-04232,2/17/2019 0:00,54.67,57,64,0.34,A,2.33
116-04232,2/17/2019 1:00,47.71,55,64,0.39,B,7.29
116-04232,2/17/2019 2:00,46.21,55,64,0.4,B,8.79
116-04232,2/17/2019 3:00,46.64,54,64,0.4,B,7.36
116-04232,2/17/2019 4:00,46.58,55,64,0.4,B,8.42
116-04232,2/17/2019 5:00,58.6,57,64,0.32,C,-1.6
116-04232,2/17/2019 6:00,58.03,61,64,0.32,C,2.97
116-04232,2/17/2019 7:00,65.91,63,64,0.28,C,-2.91
116-04232,2/17/2019 8:00,61.11,64,64,0.3,C,2.89
116-04232,2/17/2019 9:00,55.99,62,64,0.33,C,6.01
116-04232,2/17/2019 10:00,57.97,62,64,0.32,C,4.03
116-04232,2/17/2019 11:00,59.24,61,64,0.31,C,1.76
116-04232,2/17/2019 12:00,60.15,62,64,0.31,C,1.85
116-04232,2/17/2019 13:00,59.63,60,64,0.31,C,0.37
116-04232,2/17/2019 14:00,61.37,62,64,0.3,C,0.63
116-04232,2/17/2019 15:00,58.49,63,64,0.32,C,4.51
116-04232,2/17/2019 16:00,56.74,63,64,0.33,C,6.26
116-04232,2/17/2019 17:00,43.79,64,64,0.42,B,20.21
116-04232,2/17/2019 18:00,37.68,64,64,0.49,B,26.32
116-04232,2/17/2019 19:00,28.54,64,64,0.65,B,35.46
116-04232,2/17/2019 20:00,28.45,61,64,0.65,C,32.55
116-04232,2/17/2019 21:00,36.54,61,64,0.51,B,24.46
116-04232,2/17/2019 22:00,35.58,58,64,0.52,B,22.42
116-04232,2/17/2019 23:00,26.05,55,64,0.71,A,28.95
116P04717,2/17/2019 0:00,54.88,58,66,0.43,A,3.12
116P04717,2/17/2019 1:00,54.59,58,66,0.43,A,3.41
116P04717,2/17/2019 2:00,54.45,61,66,0.43,A,6.55
116P04717,2/17/2019 3:00,53.64,58,66,0.44,A,4.36
116P04717,2/17/2019 4:00,50.16,60,66,0.47,B,9.84
116P04717,2/17/2019 5:00,52.14,60,66,0.45,B,7.86
116P04717,2/17/2019 6:00,50.56,62,66,0.47,B,11.44
116P04717,2/17/2019 7:00,58.4,62,66,0.41,B,3.6
116P04717,2/17/2019 8:00,52.32,62,66,0.45,C,9.68
116P04717,2/17/2019 9:00,55.19,66,66,0.43,C,10.81
116P04717,2/17/2019 10:00,61.93,66,66,0.38,C,4.07
116P04717,2/17/2019 11:00,62.47,63,66,0.38,C,0.53
116P04717,2/17/2019 12:00,67.09,66,66,0.35,C,-1.09
116P04717,2/17/2019 13:00,63.06,65,66,0.38,C,1.94
116P04717,2/17/2019 14:00,62.2,66,66,0.38,C,3.8
116P04717,2/17/2019 15:00,63.86,65,66,0.37,C,1.14
116P04717,2/17/2019 16:00,61.76,66,66,0.38,C,4.24
116P04717,2/17/2019 17:00,60.28,67,66,0.39,B,6.72
116P04717,2/17/2019 18:00,57.89,66,66,0.41,B,8.11
116P04717,2/17/2019 19:00,61.58,63,66,0.38,C,1.42
116P04717,2/17/2019 20:00,57.31,64,66,0.41,B,6.69
116P04717,2/17/2019 21:00,62.65,62,66,0.38,A,-0.65
116P04717,2/17/2019 22:00,58.65,59,66,0.4,B,0.35
116P04717,2/17/2019 23:00,57.44,62,66,0.41,A,4.56
116-04233,2/17/2019 0:00,67.93,63,69,2.45,A,-4.93
116-04233,2/17/2019 1:00,58.69,61,69,2.84,C,2.31
116-04233,2/17/2019 2:00,55.04,59,69,3.02,B,3.96
116-04233,2/17/2019 3:00,55.55,61,69,3,B,5.45
116-04233,2/17/2019 4:00,56.08,63,69,2.97,C,6.92
116-04233,2/17/2019 5:00,61.95,65,69,2.69,C,3.05
116-04233,2/17/2019 6:00,65.06,67,69,2.56,C,1.94
116-04233,2/17/2019 7:00,67.08,69,69,2.48,C,1.92
116-04233,2/17/2019 8:00,66.38,70,69,2.51,C,3.62
116-04233,2/17/2019 9:00,62.22,69,69,2.67,C,6.78
116-04233,2/17/2019 10:00,65.93,68,69,2.52,C,2.07
116-04233,2/17/2019 11:00,65.27,68,69,2.55,C,2.73
116-04233,2/17/2019 12:00,63.8,68,69,2.61,C,4.2
116-04233,2/17/2019 13:00,64.64,68,69,2.57,C,3.36
116-04233,2/17/2019 14:00,65.12,68,69,2.56,C,2.88
116-04233,2/17/2019 15:00,63.15,67,69,2.63,C,3.85
116-04233,2/17/2019 16:00,61.63,68,69,2.7,C,6.37
116-04233,2/17/2019 17:00,47.6,69,69,3.5,C,21.4
116-04233,2/17/2019 18:00,37.79,70,69,4.4,B,32.21
116-04233,2/17/2019 19:00,27.08,69,69,6.14,C,41.92
116-04233,2/17/2019 20:00,34.12,67,69,4.88,C,32.88
116-04233,2/17/2019 21:00,36.95,67,69,4.5,B,30.05
116-04233,2/17/2019 22:00,37.34,65,69,4.46,C,27.66
116-04233,2/17/2019 23:00,35.12,63,69,4.74,B,27.88
116+04743,2/17/2019 0:00,66.52,58,68,0.62,B,-8.52
116+04743,2/17/2019 1:00,68.18,53,68,0.6,A,-15.18
116+04743,2/17/2019 2:00,59.87,54,68,0.68,B,-5.87
116+04743,2/17/2019 3:00,54.64,59,68,0.75,B,4.36
116+04743,2/17/2019 4:00,56.06,60,68,0.73,B,3.94
116+04743,2/17/2019 5:00,59.23,61,68,0.69,B,1.77
116+04743,2/17/2019 6:00,57.07,65,68,0.72,B,7.93
116+04743,2/17/2019 7:00,65.23,68,68,0.63,B,2.77
116+04743,2/17/2019 8:00,62.61,69,68,0.65,C,6.39
116+04743,2/17/2019 9:00,61.26,70,68,0.67,C,8.74
116+04743,2/17/2019 10:00,71.77,68,68,0.57,C,-3.77
116+04743,2/17/2019 11:00,70.61,66,68,0.58,C,-4.61
116+04743,2/17/2019 12:00,68.47,66,68,0.6,C,-2.47
116+04743,2/17/2019 13:00,64.43,60,68,0.64,C,-4.43
116+04743,2/17/2019 14:00,63.4,65,68,0.65,C,1.6
116+04743,2/17/2019 15:00,59.94,64,68,0.68,C,4.06
116+04743,2/17/2019 16:00,53.71,65,68,0.76,C,11.29
116+04743,2/17/2019 17:00,45.19,66,68,0.91,C,20.81
116+04743,2/17/2019 18:00,29.62,66,68,1.38,C,36.38
116+04743,2/17/2019 19:00,25.67,66,68,1.6,C,40.33
116+04743,2/17/2019 20:00,38.02,64,68,1.08,C,25.98
116+04743,2/17/2019 21:00,32.85,64,68,1.25,B,31.15
116+04743,2/17/2019 22:00,49.7,63,68,0.82,B,13.3
116+04743,2/17/2019 23:00,45.28,60,68,0.91,B,14.72
116P04716,2/17/2019 0:00,52.41,56,65,0.37,B,3.59
116P04716,2/17/2019 1:00,53.01,56,65,0.37,B,2.99
116P04716,2/17/2019 2:00,50.25,56,65,0.39,A,5.75
116P04716,2/17/2019 3:00,49.57,51,65,0.39,B,1.43
116P04716,2/17/2019 4:00,50.19,56,65,0.39,B,5.81
116P04716,2/17/2019 5:00,44.12,58,65,0.44,B,13.88
116P04716,2/17/2019 6:00,47.77,59,65,0.41,C,11.23
116P04716,2/17/2019 7:00,52.13,60,65,0.37,C,7.87
116P04716,2/17/2019 8:00,36.64,61,65,0.53,C,24.36
116P04716,2/17/2019 9:00,55.98,62,65,0.35,C,6.02
116P04716,2/17/2019 10:00,57.22,63,65,0.34,C,5.78
116P04716,2/17/2019 11:00,60.26,63,65,0.32,C,2.74
116P04716,2/17/2019 12:00,58.81,63,65,0.33,C,4.19
116P04716,2/17/2019 13:00,60.46,63,65,0.32,C,2.54
116P04716,2/17/2019 14:00,57.75,63,65,0.34,C,5.25
116P04716,2/17/2019 15:00,58.73,62,65,0.33,C,3.27
116P04716,2/17/2019 16:00,57.15,64,65,0.34,C,6.85
116P04716,2/17/2019 17:00,57.14,63,65,0.34,C,5.86
116P04716,2/17/2019 18:00,56.15,64,65,0.34,B,7.85
116P04716,2/17/2019 19:00,56.2,61,65,0.34,C,4.8
116P04716,2/17/2019 20:00,58.01,62,65,0.33,B,3.99
116P04716,2/17/2019 21:00,54.01,60,65,0.36,B,5.99
116P04716,2/17/2019 22:00,55,60,65,0.35,B,5.0
116P04716,2/17/2019 23:00,55.35,60,65,0.35,A,4.65
116P04715,2/17/2019 0:00,52.93,65,74,0.61,B,12.07
116P04715,2/17/2019 1:00,65.3,64,74,0.49,B,-1.3
116P04715,2/17/2019 2:00,62.98,63,74,0.51,A,0.02
116P04715,2/17/2019 3:00,52.17,63,74,0.61,B,10.83
116P04715,2/17/2019 4:00,62.81,63,74,0.51,A,0.19
116P04715,2/17/2019 5:00,59.24,65,74,0.54,A,5.76
116P04715,2/17/2019 6:00,49.37,68,74,0.65,B,18.63
116P04715,2/17/2019 7:00,56.69,70,74,0.57,B,13.31
116P04715,2/17/2019 8:00,63.63,70,74,0.5,C,6.37
116P04715,2/17/2019 9:00,65.8,71,74,0.49,C,5.2
116P04715,2/17/2019 10:00,65.65,71,74,0.49,C,5.35
116P04715,2/17/2019 11:00,69.12,71,74,0.46,C,1.88
116P04715,2/17/2019 12:00,69.65,72,74,0.46,C,2.35
116P04715,2/17/2019 13:00,66.31,72,74,0.48,C,5.69
116P04715,2/17/2019 14:00,67.12,72,74,0.48,C,4.88
116P04715,2/17/2019 15:00,69.36,72,74,0.46,C,2.64
116P04715,2/17/2019 16:00,60.98,73,74,0.53,C,12.02
116P04715,2/17/2019 17:00,64.31,73,74,0.5,C,8.69
116P04715,2/17/2019 18:00,64.93,71,74,0.49,B,6.07
116P04715,2/17/2019 19:00,64.49,71,74,0.5,B,6.51
116P04715,2/17/2019 20:00,63.04,70,74,0.51,B,6.96
116P04715,2/17/2019 21:00,54.01,69,74,0.59,B,14.99
116P04715,2/17/2019 22:00,60.24,68,74,0.53,B,7.76
116P04715,2/17/2019 23:00,61,68,74,0.53,A,7.0
116P04714,2/17/2019 0:00,60.38,67,76,0.52,A,6.62
116P04714,2/17/2019 1:00,63.81,65,76,0.49,B,1.19
116P04714,2/17/2019 2:00,57.59,67,76,0.55,A,9.41
116P04714,2/17/2019 3:00,58.96,65,76,0.54,C,6.04
116P04714,2/17/2019 4:00,64.3,67,76,0.49,A,2.7
